Cinsiyet,İsim,Taşıyan Kişi Sayısı
K,Alin,271
K,Refref,271
K,Susanne,271
E,Öncü,271
K,Rihayle,271
K,Lezize,271
E,Semavi,271
E,Gülşen,271
E,Eldivas,270
K,Darçın,270
K,Arda,270
K,Sanay,270
K,Buruca,270
K,Şamizer,270
K,Burçe,270
K,Simten,270
E,Dello,270
K,Suhule,270
E,Beke,270
K,Höne,269
K,Rabiş,269
E,Kotan,269
E,Serbest,269
E,Erdim,269
K,Elo,269
E,Selhan,268
E,Irmak,268
E,Necdi,268
E,Beytul,268
K,Ayşehanım,268
K,Bedricemal,268
K,Oruç,268
E,Öncel,268
K,Sefide,268
K,Nevzat,268
K,Zenciye,268
E,Sevan,267
E,Aligül,267
E,Vasip,267
K,Saciye,267
K,Erden,267
E,Oray,267
E,Tokay,267
K,Gülav,267
E,Yeşil,266
K,Vecahat,266
E,Derde,266
K,Şenbahar,266
K,Bülent,266
E,Dalyan,266
E,Öktem,266
E,Emircan,266
E,Hamparsum,266
E,Soykan,266
E,Şenlik,266
E,Nutullah,266
E,Kayyum,266
K,Sudan,265
K,Sefra,265
K,Temime,265
E,Kıyam,265
E,Düzgün,265
E,Mülayim,265
E,Halay,265
K,Leya,265
E,Nüveren,264
K,Eznur,264
K,Nevel,264
K,Zaruhi,264
K,Mülki,264
K,Ketrin,264
E,Ömürlü,264
E,Abdulbasir,264
K,Vida,264
K,Öngül,264
K,Herfiye,263
E,Miço,263
K,Aydeniz,263
K,Rojbin,263
K,Birşen,262
K,Menire,262
K,Gülmez,262
K,Cebriye,262
E,Cenani,262
K,İfade,262
E,Topel,262
K,Duray,262
E,Cibo,262
K,Zilfo,262
E,Serhenk,262
E,Şefaattin,262
E,Meziyet,261
E,Korcan,261
E,Ernur,261
K,Nehal,261
E,Antranik,260
K,Fatmahan,260
K,Kukuk,260
K,Zibo,260
E,Gökşin,260
E,Ağadede,260
E,Turudu,260
K,Şimal,260
E,Şencan,260
E,Mihri,260
K,Beğliye,260
E,Muktedir,260
E,Nebahattin,260
E,Üsük,260
K,Emlik,260
E,Findi,260
E,Koçu,260
E,Kandemir,260
K,Zergül,260
K,Bala,259
E,Tuğberk,259
E,Gönen,259
K,Eşman,259
K,Esterya,259
E,Göktan,259
K,Muazzem,259
E,Mişon,259
K,Günnaz,259
E,Göksu,259
K,Reşan,259
K,Tevekkül,259
K,Huriser,259
K,Ferzo,258
K,Gülmay,258
K,Havade,258
K,Özenç,258
K,Kehriban,258
E,Gökberk,258
K,Talat,258
K,Semude,258
K,Refakat,258
K,Selden,257
K,Şasine,257
K,Serpuhi,257
K,Akiye,257
E,Arefe,257
E,Kılıçaslan,257
K,Nutfiye,257
E,Dilo,257
E,Arzuman,257
K,Sözen,256
E,Sadir,256
E,Bablı,256
E,Vecdet,256
K,Çerkez,256
K,Beray,256
K,Sevmiye,256
K,Tülünay,256
E,Berke,256
K,Azel,256
E,Muhibbi,256
E,Kostantin,255
K,Kazime,255
K,Mini,255
E,Tonguç,255
E,Artun,255
K,Seha,255
E,Elçin,255
K,Eymen,255
K,Benek,254
E,Osmannuri,254
K,Süzer,254
K,Ebe,254
E,Yıldır,254
E,Ahmo,254
E,Nihayet,254
E,Hulki,254
E,Ezdin,254
K,Mihrap,253
K,Daviye,253
K,Arza,253
E,Karen,253
K,Sayat,253
K,Taylan,253
E,İlvan,253
K,Serenay,253
K,Zeriban,253
K,Seyma,252
E,Muhit,252
K,Zümrü,252
E,Toraman,252
K,Kutlay,252
K,Narinç,252
K,Eli,251
E,Veyso,251
K,Sezaver,251
E,Gürsan,251
K,Feda,251
K,Zeynel,251
K,Gülpaze,251
K,Nediman,251
E,Erson,251
E,Yervant,250
K,Oksana,250
E,Emek,250
E,Sadat,250
E,Müsellim,250
K,Özüm,250
K,Sevengül,250
K,Hulviye,250
E,Hürmet,250
K,Ayşıl,249
K,Şakiye,249
E,Asuman,249
K,Gülferit,249
E,Batıkan,249
E,Uluç,249
E,Deha,249
K,Mevşure,249
K,Dilem,249
E,Mahsen,249
K,Sürbiye,249
K,Canfes,249
E,Uçar,249
E,Bogos,248
E,Abdulali,248
E,Semai,248
K,Sürpik,248
K,Ano,248
E,Gönül,248
E,Onnik,248
K,Mahican,248
K,Hacile,248
E,Hamam,248
K,Eugenia,248
K,Nanifer,248
E,Zemin,248
K,Bilen,247
K,Fedakar,247
E,Nurtaç,247
K,Durduhan,247
K,Elhame,247
K,Hayliye,247
E,Timuçin,247
K,Mahdume,247
K,Behime,247
K,Gürel,247
E,Hazmi,247
K,Ramile,247
E,Tolunay,246
E,Oğulcan,246
K,Kaşem,246
E,Eymen,246
K,Sencan,246
E,Turak,246
K,Mihaela,246
K,Fani,246
E,Asri,246
K,Memican,246
K,Övgü,246
E,Sayın,245
E,Akar,245
K,Larisa,245
K,Şahzaman,245
K,İhsabet,245
K,Bizi,245
K,Aybeniz,245
K,Gevez,245
K,Safer,244
K,Mahsude,244
K,Betigül,244
E,Heves,244
K,Dihle,244
E,İlgar,244
E,Şafii,244
E,Berkel,244
K,Mevcude,244
K,Marika,244
K,Bilnur,244
E,Ergüven,243
E,Divane,243
K,Hergül,243
K,Esin,243
K,İzar,243
K,Nazar,243
K,Beyna,243
K,Halife,243
K,Aytun,243
E,Tağı,242
E,Hatim,242
K,Mübarek,242
E,Zorbey,242
K,Jülyet,242
K,Tuhfe,242
K,Tuffaha,242
E,Senaettin,242
K,Nevres,242
E,Sevcan,242
E,Tecelli,242
E,Gülami,242
E,Çuro,242
K,Razime,242
E,Cimo,241
K,Zaferan,241
E,Şansal,241
K,Nilsu,241
E,Aysun,241
K,Algül,241
E,Çağın,241
E,Toygar,240
K,Vasiliki,240
K,Rufe,240
K,Hakine,240
E,Hadis,240
E,Hazık,240
E,Mimar,240
K,İftihar,240
K,Sabro,240
E,İrşat,239
K,Ezo,239
K,Merzuka,239
K,Yemoş,239
K,Zülfisiyah,239
K,Kandile,239
K,Günfer,239
K,Saro,239
K,Teknaz,238
K,Sevican,238
K,Etike,238
E,Daveti,238
E,Esedullah,238
K,Cemiyet,238
K,Kannu,238
E,Tutku,238
K,Hüveyla,238
E,Bozbey,238
K,Esmagül,238
K,Gülkan,237
K,Aybala,237
E,Radi,237
E,Arıkan,237
K,Zülfer,237
K,Menteşe,237
K,Güver,237
E,Gökçer,237
E,Temin,237
K,İmge,237
E,Kayıhan,237
K,Özten,236
K,Bercuhi,236
E,Temraz,236
E,Alişah,236
E,Rubil,236
E,Elfaz,236
E,Antuvan,236
E,Özalp,236
K,Berge,235
E,Saygı,235
E,Mir,235
K,Nano,235
K,Bedihan,235
K,Arzuman,235
K,Belda,235
E,Nebih,235
E,Senih,235
K,İmo,235
K,Gülminnet,235
E,Şazıl,235
K,Aysemin,234
E,Mutu,234
E,Seyfidar,234
K,Fatmahanım,234
K,Kadişe,234
K,Teodora,234
E,Nursal,234
K,Mehmet,234
K,İrma,234
K,Sadile,233
K,Marufe,233
E,Nurhak,233
K,Fedima,233
K,Diyar,233
E,Hazır,233
E,Adam,233
E,Şerin,233
K,Ayber,233
K,Nükte,233
E,Alen,233
K,Seyyal,233
K,Erzo,232
E,Cantekin,232
E,Oğuzcan,232
E,Mendo,232
K,Misal,232
K,Mazalto,232
K,Gülriz,232
K,Utku,232
K,Laleş,232
K,Hamziye,232
K,Kırmısiye,232
E,Saffat,231
K,Gülçubuk,231
E,Dimitri,231
E,Elyasa,231
E,Zeyrek,231
K,Maber,231
K,Yaprak,231
K,Sanime,231
K,Gülcük,231
E,Ömerülfaruk,231
E,Meço,231
E,Küçükağa,231
E,Mahkum,231
K,Cemet,231
K,Ümre,231
K,Hacel,231
K,Tuna,231
E,Uğurhan,231
K,Birben,230
E,Mihran,230
K,Emile,230
K,Zülküf,230
K,Gelengül,230
E,Rakım,230
E,Bala,230
K,Püren,230
K,Nargile,230
K,Cibin,230
K,Şendur,230
E,Erşat,230
E,Haydo,229
E,Basravi,229
K,Nursima,229
K,İntimas,229
K,Pirey,229
K,Saygül,229
E,Sari,228
K,Günce,228
E,Hayattin,228
E,İspir,228
K,Gülşifa,228
K,Nurinaz,228
K,Zemhanur,228
K,Durnatel,228
K,Akibe,228
E,Vicdan,228
E,Uzay,228
K,Bercis,228
E,Nakşi,228
K,Lusin,228
K,Fatihan,228
E,Gülek,228
K,Monika,228
E,Hayali,227
K,Hanni,227
E,Saydam,227
K,Heviş,227
K,Eslihan,227
K,Ernur,227
E,Şerifali,226
K,Yazile,226
K,Daniela,226
E,Kürdo,226
K,Şerruf,226
E,Ilgaz,226
K,Gülem,226
K,Tesbire,226
K,Zürefa,226
K,Zergüzel,226
K,Lora,226
E,Bumin,226
K,Hayran,225
E,Gün,225
K,Nurdal,225
K,Hıssa,225
E,Atamer,225
E,Aliksan,225
K,Himaye,225
K,Doğa,225
E,Beyami,225
K,Osanna,225
E,Yani,225
K,Südret,225
K,Özben,224
E,Taşo,224
K,Celale,224
K,Nevsal,224
E,Yayla,224
K,Fitret,224
E,Milcan,224
K,İlgün,224
K,Nebiye,224
K,Deren,224
E,Mevali,224
K,Mesule,223
K,Rifat,223
K,Berihan,223
K,Gülnisa,223
K,Nane,223
K,Misliye,223
E,Verdi,223
K,Ergin,223
E,Seven,223
K,Valentina,223
K,Vesfa,223
E,Mehmetşirin,223
K,Şevin,223
E,Jirayr,223
K,Rejin,222
K,Atice,222
E,Belkiya,222
E,Zürbe,222
E,Mecdi,222
K,Üzüm,222
E,Kazıklı,222
K,Nazlım,222
K,Gün,221
K,Paşiye,221
K,Yazbahar,221
K,İsey,221
E,Necil,221
K,Zeyi,221
E,Taş,221
K,İncinur,221
K,Merak,221
K,Atile,221
E,Haydarali,221
K,Salibe,221
K,Sevan,221
K,Su,221
E,Beraattin,220
K,Gişver,220
K,Nurdanur,220
E,Mehmethanifi,220
K,Ziyaret,220
K,Fecer,220
E,Mirzo,220
E,Durukan,220
E,Şöhrettin,220
K,Abile,220
K,Kumi,220
E,Cesarettin,220
K,Ayson,220
K,Matlube,220
K,Şivekar,219
K,Bayzar,219
K,Eva,219
K,Hanik,219
K,Bahşiş,219
K,Sertaç,219
E,Siret,219
K,Hermine,219
K,Sirvart,219
K,Oğul,219
K,Zebiha,219
K,Akime,219
E,Benhür,218
E,Hacımurat,218
E,Eyyubi,218
K,Zübüş,218
E,Yurdanur,218
E,İznullah,218
E,Vaiz,218
K,Mirsade,218
K,Angeliki,218
K,Elsinet,218
K,Tubanur,218
K,Gülmisal,217
E,Mardiros,217
K,Nufel,217
E,Mürselin,217
K,Matia,217
K,Erman,217
E,İsmihan,217
K,Bergen,217
K,Ocey,217
E,Feyiz,217
K,Nalin,217
K,Çelen,216
K,Gürkan,216
K,Sarıkız,216
E,Mutlak,216
K,Nevgül,216
E,Mükri,216
K,Reyna,216
K,Nevrigül,216
E,Nazi,216
K,Mava,216
E,Merdan,215
E,Abdulvasih,215
E,Gebro,215
K,Terkadın,215
E,Akdoğan,215
E,Balo,215
E,Fakirullah,215
E,Seyitbattal,215
K,Sevgiser,215
K,Vartanuş,215
K,Gabriela,215
K,Erhan,215
K,Delel,214
K,Rahman,214
E,Müşfik,214
K,Haniye,214
E,Hişar,214
E,Saat,214
K,Zari,214
E,Rami,214
K,Nezan,214
E,Refail,214
K,Fidi,214
K,Dilvin,214
E,Refael,213
E,Meydanali,213
K,Dilhan,213
E,Saffan,213
E,Şıhmehmet,213
K,İzlem,213
E,Ait,213
E,Vasil,213
K,Ayşecik,212
K,Ülkay,212
K,Melekhan,212
E,Şahadettin,212
E,Sayat,212
K,Manuşak,212
K,Tanzer,212
K,Kaytan,212
E,Mustakim,212
E,Tanıl,212
K,Gemi,212
K,Kara,212
K,Şaheser,212
E,Cebri,212
E,Baver,211
E,Mordohay,211
K,Benian,211
E,Hoca,211
E,Levon,211
K,Aşikar,211
E,Bengin,211
E,Avdi,211
K,Despina,211
K,Nuna,211
K,Behize,211
K,Mihan,211
E,Şehit,211
K,Mihrimah,211
E,Beynabi,211
K,Puri,211
E,Kerep,210
K,Beylete,210
K,Şölen,210
E,Arkan,210
K,Serve,210
E,Berzan,210
K,Fedai,209
E,Armenak,209
K,Elver,209
E,Ulus,209
E,Onay,209
E,Gülican,209
E,İstemi,209
E,Baybars,209
K,Hayro,209
K,Makruhi,208
K,Zinaida,208
K,Emoş,208
K,Alise,208
E,Zinar,208
K,Derdinaz,208
E,İhya,208
E,Misak,208
K,Mümüş,208
K,Reha,208
E,Durcan,207
E,Nametullah,207
E,Zahrettin,207
K,Güldüren,207
K,Küçük,207
E,Resai,207
K,Mihrinur,206
E,Denho,206
E,Mertkan,206
E,Gulam,206
K,Sezcan,206
K,Çelebi,206
E,Fetahmet,206
K,Büseyne,206
K,Etey,206
K,Fedi,206
E,Matar,206
K,Dili,206
K,Tifle,206
K,Ementi,206
K,Minel,206
K,Hayriş,205
E,Miran,205
K,Kanize,205
E,Ara,205
K,Gürten,205
E,Vahan,205
K,Canlar,205
K,İltifat,205
E,Bebek,205
K,Genduha,205
K,Nursiye,204
K,Atman,204
E,Çöllo,204
E,Şahistan,204
K,Dahiye,204
K,Edul,204
E,Nağdali,204
K,Meyveş,204
K,Selnur,204
E,Hasbal,204
E,Suto,204
K,Rakide,204
K,Olena,204
E,Efo,203
K,Vekile,203
K,Mihrinnisa,203
E,Abdulkasım,203
E,Balkan,203
E,Afet,203
K,Ekreme,203
K,Dünya,203
K,Firdinaz,203
E,Altınay,203
K,Nurcemal,203
K,Berçem,203
E,Gülüm,202
E,Hassi,202
K,Mehlika,202
K,Şake,202
K,Kıvanç,202
K,Hulika,202
K,Emirhan,202
E,Gurur,202
K,Şazile,202
E,Mükrem,202
E,Famil,202
E,Serter,201
E,Esalet,201
K,Bilakş,201
E,Bileç,201
K,Beyce,201
K,Mirat,201
K,Simin,201
E,Basir,201
E,Latifşah,201
E,Hürmüz,201
E,Hulus,201
E,İmral,201
K,Yaşıyan,200
E,Ruhittin,200
K,Lemanur,200
E,Naili,200
K,Dane,200
K,Revşen,200
E,Miri,200
K,Silvan,200
E,Suca,200
E,Soysal,200
K,Mantık,200
E,Kansu,200
K,Elfinaz,200
K,Azemine,200
E,Cemre,200
E,Seza,200
K,Ayşeman,200
E,Bekar,200
E,Cellat,199
E,Durkaya,199
E,Şengül,199
K,Dindi,199
K,Evre,199
K,Yetkin,199
E,İnönü,199
E,Jan,199
K,Nermiye,199
K,Benide,199
E,Medayin,198
E,Satımehmet,198
K,Turfanda,198
K,Hafso,198
K,Takibe,198
E,Baytekin,198
E,Maden,198
E,Ekim,198
E,Orcan,198
K,Bal,198
K,Gülşirin,198
K,Piri,198
E,Mürşit,198
E,Tulu,198
E,Rabi,197
K,Arusyak,197
K,Gülyağdı,197
K,Siyabe,197
K,Topgül,197
K,Hürümelek,197
E,Musaddin,197
E,Yaşasın,197
K,Hisni,197
K,Erbil,197
E,Mazul,197
K,Levhiye,197
K,Şabey,197
K,Senaver,197
K,Sudet,197
E,Aydoğdu,197
K,Brigitte,197
E,Seyrullah,197
E,Abdulcelal,197
K,Nuraydın,196
K,Anber,196
E,Mısto,196
K,Şahperi,196
K,Tunay,196
K,Şeyla,196
K,İlkim,196
E,Marko,196
K,Bilgün,196
E,Ezrail,196
E,Mahbup,196
E,Yuşa,196
K,Nizamiye,196
E,Fecir,195
E,Yesari,195
E,Sanlı,195
K,Hanımnaz,195
K,Jiyan,195
K,Fettum,195
K,Mavşan,195
E,Nevcivan,195
E,Gür,195
K,Siret,195
K,Gariban,195
E,Çağkan,195
E,Bilgehan,195
E,Evran,195
K,Acem,195
E,Hacet,194
E,Gencay,194
K,Heyifhan,194
E,Ruhşen,194
K,Kasime,194
K,Mesrule,194
E,İkramettin,194
K,Badisabah,194
K,Vilayet,194
E,Nihattin,193
E,Seyif,193
K,Solya,193
E,Olgu,193
K,Payende,193
K,Önay,193
E,Müderris,193
E,İbuş,193
K,Donna,193
K,Vergül,193
K,Lina,193
E,Zana,193
E,Erzade,193
K,Lemide,192
K,Baziğe,192
K,Simensa,192
E,Şükret,192
E,Ruhat,192
K,Şeftane,192
K,Fevriye,192
K,Lalender,192
K,Dursa,192
K,Günhan,192
K,Güldehen,192
K,Feyzanur,192
E,Seçil,192
E,Meto,192
K,Mevla,192
K,Gülveşin,192
K,Gürselen,191
E,Aybar,191
K,İsi,191
K,Hayfa,191
E,Moris,191
E,Abdurreşit,191
K,Kumral,191
E,Hırant,190
E,Şahi,190
E,Akit,190
E,Mukbil,190
K,Feslikan,190
E,Süer,190
E,Erdun,190
K,Müsevver,190
K,Taksime,190
E,Onursal,190
E,Müşerref,190
K,Medet,190
K,Metanet,190
K,Zedeli,190
E,Moşe,190
K,Gülisraf,189
E,Bekdemir,189
E,Halet,189
K,Gülreyhan,189
K,İmame,189
K,Sonbahar,189
K,İlman,189
E,Olcayto,189
K,Sedat,189
E,Abdulmümin,189
K,Nazo,189
K,Fato,189
K,Nafire,189
E,Togan,189
K,Bilsel,188
K,Sidal,188
K,Tamiş,188
E,Atiye,188
K,Nakibe,188
K,Rudil,188
K,Melo,188
E,Çevik,187
E,Şefaat,187
K,Dikmen,187
E,Ülfettin,187
E,Muradin,187
K,Refan,187
K,Emilia,187
K,Eribe,187
K,Ronayi,187
E,Hançer,186
E,Ebulfez,186
K,Hurişah,186
K,Madelet,186
K,Annik,186
E,Sattuf,186
E,Tuğbay,186
E,Beşe,186
E,Setrak,186
K,Totay,186
E,Nermi,186
K,Erzi,185
K,Mübeşşire,185
K,Leyüze,185
E,Tayir,185
K,Seride,185
E,Alexander,185
K,Coşkun,185
E,Emel,185
E,İrşadi,185
E,Kırho,185
E,Bağdat,185
K,Yezdan,185
E,Kaydi,185
K,Rena,185
K,Recve,185
K,Nicoleta,185
K,Beti,185
K,Mebuse,184
E,Hicran,184
E,Özler,184
K,Gülnadiye,184
E,Nehar,184
K,Piti,184
E,Maravgi,184
E,Dalip,184
E,Hikmettin,184
K,Tabiye,184
E,Keser,184
E,İlgin,184
E,Mihman,184
E,Vildan,184
E,Kayalı,184
K,Naziver,184
K,Heval,184
K,Mecnun,184
K,Demirşah,183
K,Nurfidan,183
E,Evgin,183
E,Avdel,183
E,Babo,183
K,Siyahan,183
E,Müdahir,183
K,Bedrişah,183
E,Mahrem,183
K,Dülşah,183
E,Işık,183
E,Lebip,183
K,Serman,183
E,Mızrak,182
K,Zeyzefun,182
E,Mehmetsait,182
E,Münci,182
E,Alibaba,182
E,Mavi,182
E,İrem,182
K,Jozefin,182
E,Tasim,182
E,Yetvart,182
E,Şahman,182
K,Sübeyde,182
K,Merci,182
E,Baransel,182
E,Şamo,182
K,Azaduhi,182
K,Percihan,181
K,Tamey,181
E,Nebati,181
K,Şarika,181
K,Erva,181
E,Okyar,181
K,Musaffa,181
K,Biricik,181
K,Tezel,181
K,Beşiriye,181
K,Aytop,181
E,Fani,181
K,Bahanur,180
K,Stella,180
E,Minas,180
K,Süleyme,180
K,Hüdase,180
K,Patricia,180
K,İmdat,180
E,Atılım,180
K,Perdeneşin,180
K,Vafiye,180
E,Mekan,180
K,Şikar,180
E,Kaddafi,179
K,Elhan,179
E,Sahak,179
E,Gürsu,179
K,Heybetullah,179
E,Şengün,179
K,Sevahir,179
E,Er,179
E,Tuğhan,179
K,Beliga,179
E,Renan,179
E,Hano,179
E,Davaz,179
E,İzak,179
K,Görsev,179
K,Fesul,178
E,Şamhalil,178
E,Abdulcemil,178
K,Meyri,178
E,Mehmethan,178
E,Aydıner,178
K,Nedibe,178
E,İbrahimhalil,178
K,Hanbegi,178
E,Hayır,177
K,Gezo,177
K,Şemsinaz,177
K,Nigari,177
E,Lider,177
E,Emiraslan,177
E,Feryadi,177
E,Sebat,177
E,Ari,177
E,Gürer,177
K,Seçmen,177
E,Eraydın,177
E,Havran,177
E,Şabanali,177
K,Mari,177
E,Tevrat,177
K,Dilşen,177
K,Tayha,177
E,Eriş,176
E,Ferahi,176
E,Süzan,176
K,Alma,176
K,Akabi,176
K,Cemine,176
K,Adıgüzel,176
K,Narişen,176
K,Fatine,176
K,Bilgül,176
K,Beysun,176
K,Cimşide,176
K,Hodi,176
K,İhbariye,176
E,Mehmail,176
K,Tamire,176
K,Aykune,175
K,Dalia,175
E,Selanik,175
K,Biber,175
K,Susin,175
E,Azamettin,175
E,Abraham,175
K,İzmir,175
K,Çağıl,175
K,Asi,175
K,Menzure,175
E,Şık,175
E,Seyda,175
E,Osep,175
E,Ami,175
K,Gözen,175
K,Dırahşan,175
K,Güldünya,175
K,Nahice,175
K,Müdrike,175
E,Ticir,175
E,Binat,174
E,Ecmel,174
K,Memey,174
K,Mesire,174
K,Anet,174
E,Küçükbey,174
K,Sinyora,174
K,Mermer,174
K,Hanımpaşa,174
K,Mürver,174
E,Sosun,174
K,Harba,174
E,Neriman,174
K,Miski,174
E,Hürkan,174
K,Abutel,174
K,Gökşen,174
K,Hişri,174
K,Bayriye,174
K,Hasgül,174
E,Suvar,174
K,İncilay,174
E,Tevekkül,174
E,Dadaş,173
E,Nihal,173
K,İlkem,173
E,Rupen,173
E,Serol,173
E,Konuralp,173
E,Usamettin,173
K,Berhi,173
E,Abdulhalit,173
E,Abdulmesih,173
K,Şemsinur,173
K,Yıldan,173
K,Eti,173
K,Hanımgül,173
K,Fendişemal,173
K,Sale,173
K,Keçi,173
K,Hino,173
E,Mamet,173
E,Dürrü,172
K,Tekin,172
E,Ardahan,172
K,Jane,172
E,Diler,172
E,Vefki,172
E,Pehlüldane,172
K,Mahsune,172
E,Ertun,172
E,Şirvan,172
K,Ayet,172
K,Veronica,172
K,Vivi,172
K,İmat,172
E,Gülyamin,172
K,Güleray,172
K,İnan,172
E,Kuzey,171
E,Mevci,171
E,Gadir,171
E,Minnet,171
E,Muazzam,171
K,Vazife,171
E,Alem,171
K,Mirey,171
E,Rehber,171
E,Tero,171
K,Zino,171
K,Cannur,171
K,Gülyan,171
K,Kurbet,171
K,Serya,171
K,Sefahat,171
E,Nado,171
K,Zatıgül,171
K,Fesude,171
E,Efrim,171
E,Servettin,170
E,Tanfer,170
K,Sergün,170
K,Violeta,170
K,Eldegül,170
E,Sözer,170
E,Sili,170
K,Yaşam,170
E,Şirali,170
K,Hevla,170
K,Nurol,170
E,Mukaddes,170
E,Özgü,170
E,Nazarali,170
E,Bingöl,170
K,Nar,170
K,Georgeta,169
K,Tarhan,169
K,Dürnev,169
K,Sermet,169
E,Göksenin,169
K,Tavat,169
K,Poreş,169
K,Enber,169
E,Yazdan,169
K,Sefile,169
K,Zencefil,169
E,Medin,169
E,Cehdi,169
E,Ferdan,169
K,Ferime,169
K,Süner,169
E,Giregöz,169
E,Şefkat,169
K,Homak,169
K,Sohbet,169
E,Felat,169
E,Mutiş,168
E,Gürses,168
K,Anita,168
K,Maşikar,168
K,Gülmine,168
E,Beşer,168
E,İnce,168
K,Mübehher,168
K,Saran,168
E,Mettin,168
E,Mustul,168
K,Berra,168
E,Caferi,168
K,Gülbahçe,168
E,Somer,168
K,Rojin,168
E,Gülo,168
K,Benisaade,168
E,Atasoy,168
E,Gerçek,168
E,Bilger,168
K,Hurda,168
K,Sayfe,167
K,Gülaçtı,167
K,Efnan,167
E,Samettin,167
E,İlhamettin,167
K,Vesbiye,167
E,Ferzali,167
E,Muzafferettin,167
K,Şeherli,167
K,Semure,167
K,Rabihan,167
K,Telliye,167
E,Barsom,167
E,Kıtmir,167
K,Pevril,167
E,Rekabi,167
K,Gülara,167
K,Kılaptan,167
E,Beyzo,166
K,Rados,166
E,Mezahim,166
E,Mamil,166
K,Pedriye,166
K,Zabel,166
E,Horik,166
E,Sevdet,166
E,Ergen,166
K,Hayguhi,166
K,Yükselen,166
K,Armenuhi,166
K,Zeriye,166
K,Cevza,166
E,Nevzettin,166
E,Munis,166
K,Hacıkadın,166
E,Meçhul,165
E,Nükrettin,165
K,Hoşkadem,165
K,Nisfi,165
E,Aral,165
K,Firengiz,165
K,Lebiş,165
K,Halya,165
K,Habize,165
E,Kutas,165
E,Rojhat,165
E,Arcan,165
E,Cibri,165
E,Sabrettin,165
E,İşo,165
K,Şamazet,165
K,Şimşat,165
E,Rızkı,165
E,Zahittin,165
E,Ordu,165
E,Bahat,165
K,Yazgı,165
K,Şendoğan,164
K,Payton,164
K,Şirvan,164
K,Memune,164
E,Attar,164
K,Fandi,164
K,Cilve,164
E,Hamil,164
E,Boybeyi,164
K,Nidem,164
K,Azet,164
K,Haslar,164
K,Bertan,164
E,Daver,164
E,Gönenç,164
K,Feraye,164
K,Haziran,164
K,Öncel,164
K,Mersin,164
E,Özaydın,164
E,Kuntay,164
K,Meviş,164
E,Seda,163
E,Hessam,163
E,Ersöz,163
K,Mersiye,163
E,Bilgen,163
E,Aleks,163
K,Senayi,163
K,Birgen,163
K,Hamime,163
K,Olgu,163
E,Mehmetşerif,163
E,Yılgör,163
E,Kudrettin,163
E,Köşeli,163
E,Fındık,163
K,Tozak,163
E,Aron,163
K,Şahdane,162
K,Kezo,162
K,Nurhak,162
E,Thomas,162
E,Feray,162
K,Cezanur,162
K,Kırmızı,162
K,Felekşan,162
K,Atuş,162
E,Zeynun,162
K,Rubbiye,162
K,Topalak,162
E,Sevgi,162
E,Cansu,162
E,Yasem,162
E,Şakin,162
E,İzzi,162
E,Risalet,162
K,Rükna,162
E,Vartan,162
E,Müntecep,162
K,Sabike,161
E,Mustafaali,161
E,Şivan,161
E,Hüseyinali,161
K,Arpine,161
K,Nesteren,161
K,Üsküdar,161
K,Güleç,161
K,Ezemet,161
E,Mera,161
K,Yasine,161
E,Feyzo,161
E,Müdessir,161
E,Şanlı,161
K,Takdire,161
E,Ongun,161
E,Esmer,161
E,Refi,161
E,Feda,161
K,Sevgison,160
E,Hülagü,160
K,Paraskevi,160
K,Katina,160
E,Seviş,160
K,Pauline,160
E,Birsen,160
K,Serma,159
E,Hemet,159
E,Tuma,159
K,Meryemhan,159
K,Mafer,159
K,Erdegül,159
K,Boncuk,159
K,Eytan,159
K,İsmidal,159
E,Muhbettin,159
E,Beraat,159
E,Albuz,159
E,Erem,158
K,Kayoş,158
K,Müzekker,158
K,İstiklal,158
K,Müzide,158
K,Dursaf,158
K,Aydilek,158
E,Girgin,158
E,Zinnur,158
K,Visal,158
E,Umman,158
K,Müşkile,158
K,Garbiye,158
K,Hicare,158
K,Havacan,158
E,Ezelhan,158
K,Takiye,158
K,Cici,158
E,Işın,158
K,Köksal,158
K,Sernur,158
E,Bedevi,158
K,Nisi,157
E,Mutuş,157
K,Padi,157
E,Şevkettin,157
K,Suda,157
E,Soro,157
K,Hurşi,157
E,Biret,157
E,İlbay,157
K,Milliye,157
E,Canay,157
E,Şadettin,157
K,Batiye,157
K,Behzade,157
E,Tozo,156
E,Alisultan,156
E,Çeko,156
K,Aşlar,156
K,Günsen,156
K,Gülüsor,156
K,Terzo,156
E,Dumlu,156
K,Miskal,156
E,Yurdaşen,156
K,İzlata,156
E,Günter,156
K,Evcan,156
E,Mahit,156
K,Kutsal,156
K,Lülü,156
K,Hüceste,156
K,Gültop,156
E,Yalım,156
K,Şivezat,156
E,Seren,156
K,Suzi,155
K,Barika,155
K,Zülfide,155
K,Lazime,155
E,Çağıl,155
K,Ümmüşerife,155
E,Ferda,155
E,Müminali,155
K,Kabiye,155
E,Atto,155
K,Ruhize,155
K,İlkbahar,155
E,Abdulveli,155
E,Durul,155
E,Yurtsever,155
K,Hüsme,155
K,Resule,155
K,Haftane,155
K,Bego,155
E,Peker,155
K,İlgen,155
E,Hacıosman,155
E,Cello,155
K,İsan,155
E,Pamir,155
K,Beniye,155
K,Menal,155
K,Dahile,155
E,Seha,154
E,Kocabey,154
K,Yedigül,154
E,Mizgin,154
K,Kızılgül,154
E,Mirat,154
K,Ayter,154
